2.214025143187588250e-04
3.840652757342638210e-04
8.501479135046056089e-04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.997886836356881274e-03
1.372750030513862907e-01
3.225310852770501557e-01
3.854786732230514046e-01
5.482353461042445142e-01
4.589877269590513231e-01
5.729839494770190278e-01
8.509664426550075378e-01
1.839728173767196218e+00
